"ЛИЦЕВОЙ","ХВС ВАННА НОМЕР","ХВС ВАННЯ ПОКАЗ","ХВС ТУАЛЕТ НОМЕР","ХВС ТУАЛЕТ ПОКАЗ","ХВС КУХНЯ НОМЕР","ХВС КУХНЯ ПОКАЗ","ПОЛИВ НОМЕР","ПОЛИВ ПОКАЗ","ГВС ВАННА НОМЕР","ГВС ВАННЯ ПОКАЗ","ГВС ТУАЛЕТ НОМЕР","ГВС ТУАЛЕТ ПОКАЗ","ГВС КУХНЯ НОМЕР","ГВС КУХНЯ ПОКАЗ","ОБРАТКА НОМЕР","ОБРАТКА ПОКАЗ"
"2340131180","228963","411","","0","","0","","0","233776","172","","0","","0","","0"
"2340131190","241183","1295","","0","","0","","0","246382","699","","0","","0","","0"
"2340131200","","0","","0","","0","","0","","0","","0","","0","","0"
"2340132010","244678","238","","0","","0","","0","238255","58","","0","","0","","0"
"2340132020","71007","272","","0","","0","","0","66847","313","","0","","0","","0"
"2340132030","268223","453","","0","","0","","0","240907","24","","0","","0","","0"
"2340132040","9200139643","40","","0","","0","","0","38708","210","","0","","0","","0"
"2340132050","376145","671","","0","","0","","0","275936","103","","0","","0","","0"
"2340132060","8955860","773","","0","","0","","0","8980554","390","","0","","0","","0"
"2340132070","01-00938","874","","0","","0","","0","01-00668","533","","0","","0","","0"
"2340132080","238370","489","","0","","0","","0","216935","175","","0","","0","","0"
"2340132090","102276215","504","","0","","0","","0","102273561","4","","0","","0","","0"
"2340132100","4871753","787","","0","","0","","0","6007900","367","","0","","0","","0"
"2340132110","30737","509","","0","","0","","0","16824","96","","0","","0","","0"
"2340132120","","0","","0","","0","","0","","0","","0","","0","","0"
"2340132130","370715","536","","0","","0","","0","385067","187","","0","","0","","0"
"2340132140","219946","736","","0","","0","","0","235521","8","","0","","0","","0"
"2340132150","","0","","0","","0","","0","","0","","0","","0","","0"
"2340132160","571378","6","","0","","0","","0","568682","5","","0","","0","","0"
"2340132170","2861788","855","","0","","0","","0","2525993","478","","0","","0","","0"
"2340132180","4878812","885","","0","","0","","0","4892927","484","","0","","0","","0"
"2340132190","43528","829","","0","","0","","0","47066","567","","0","","0","","0"
"2340132200","","0","","0","","0","","0","","0","","0","","0","","0"
"2340133010","21811","547","","0","","0","","0","13832","90","","0","","0","","0"
"2340133020","200252","326","","0","","0","","0","82844","248","","0","","0","","0"
"2340133030","320566","339","","0","","0","","0","348924","168","","0","","0","","0"
"2340133040","14762","511","","0","","0","","0","12786","296","","0","","0","","0"
"2340133050","597953","1148","","0","","0","","0","567602","595","","0","","0","","0"
"2340133060","8501610","468","","0","","0","","0","8154863","82","","0","","0","","0"
"2340133070","190967","525","","0","","0","","0","519549","234","","0","","0","","0"
"2340133080","601927","582","","0","","0","","0","614480","150","","0","","0","","0"
"2340133090","332848","323","","0","","0","","0","137986","177","","0","","0","","0"
"2340133100","576684","1232","","0","","0","","0","23774","301","","0","","0","","0"
"2340133110","691696","800","","0","","0","","0","696514","310","","0","","0","","0"
"2340133120","75629","278","","0","","0","","0","56714","44","","0","","0","","0"
"2340133130","125312","290","","0","","0","","0","114256","3","","0","","0","","0"
"2340133140","890538603","379","","0","","0","","0","890764003","145","","0","","0","","0"
"2340133150","393572","722","","0","","0","","0","377086","303","","0","","0","","0"
"2340133160","916413","272","","0","","0","","0","51659","97","","0","","0","","0"
"2340133170","3445549","563","","0","","0","","0","3336526","388","","0","","0","","0"
"2340133180","7708455","114","","0","","0","","0","7452241","45","","0","","0","","0"
"2340133190","627717","411","","0","","0","","0","617656","231","","0","","0","","0"
"2340133200","3260377","731","","0","","0","","0","4112812","319","","0","","0","","0"
"2340134010","609879","959","","0","","0","","0","600901","227","","0","","0","","0"
"2340134020","147003","787","","0","","0","","0","141831","44","","0","","0","","0"
"2340134030","","0","5414203","179","","0","","0","","0","","0","","0","","0"
"2340134040","391891","775","","0","","0","","0","376654","475","","0","","0","","0"
"2340134050","181220304","1129","","0","","0","","0","24347","347","","0","","0","","0"
"2340134060","","0","","0","","0","","0","","0","","0","","0","","0"
"2340134070","","0","","0","","0","","0","","0","","0","","0","","0"
"2340134080","","0","","0","","0","","0","","0","","0","","0","","0"
"2340134090","310537","462","","0","","0","","0","491805","42","","0","","0","","0"
"2340134100","127350","271","","0","","0","","0","147654","151","","0","","0","","0"
"2340134110","3275","159","","0","","0","","0","12007","46","","0","","0","","0"
"2340134120","37639","425","","0","","0","","0","142908","314","","0","","0","","0"
"2340134130","232542","333","","0","","0","","0","224072","68","","0","","0","","0"
"2340134140","335179","104","","0","","0","","0","513036","33","","0","","0","","0"
"2340134150","2779607","667","","0","","0","","0","2799851","470","","0","","0","","0"
"2340134160","472530","559","","0","","0","","0","595175","503","","0","","0","","0"
"2340134170","18426","465","","0","","0","","0","6441602","312","","0","","0","","0"
"2340134180","235361","1342","","0","","0","","0","99883","225","","0","","0","","0"
"2340134190","","0","","0","","0","","0","","0","","0","","0","","0"
"2340134200","","0","","0","","0","","0","","0","","0","","0","","0"
"2340135010","13967","396","","0","","0","","0","12570","214","","0","","0","","0"
"2340135020","9200241782","6","","0","","0","","0","537100","903","","0","","0","","0"
"2340135030","1235181","1310","","0","","0","","0","1125502","160","","0","","0","","0"
"2340135040","35266744","344","","0","","0","","0","15054069","105","","0","","0","","0"
"2340135050","4930","531","","0","","0","","0","48519","195","","0","","0","","0"
"2340135060","1345","757","","0","","0","","0","1357","432","","0","","0","","0"
"2340135070","122617","257","","0","","0","","0","90246","109","","0","","0","","0"
"2340135080","334972","720","","0","","0","","0","140766","301","","0","","0","","0"
"2340135090","4110036","1143","","0","","0","","0","4078554","489","","0","","0","","0"
"2340135100","550976","736","","0","","0","","0","","0","","0","","0","","0"
"2340135110","76871","59","","0","","0","","0","71443","3","","0","","0","","0"
"2340135120","394528","318","","0","","0","","0","397343","202","","0","","0","","0"
"2340135130","175358","639","","0","","0","","0","214001","150","","0","","0","","0"
"2340135140","238390","780","","0","","0","","0","220569","323","","0","","0","","0"
"2340135150","10070286","159","","0","","0","","0","10020467","100","","0","","0","","0"
"2340135160","420365","768","","0","","0","","0","407781","326","","0","","0","","0"
"2340135170","5033442","1242","","0","","0","","0","5007427","516","","0","","0","","0"
"2340135180","485861","1104","","0","","0","","0","514278","387","","0","","0","","0"
"2340135190","3163988","504","","0","","0","","0","3188734","216","","0","","0","","0"
"2340135200","121274","263","","0","","0","","0","647464","208","","0","","0","","0"
"2340136010","290899","69","","0","","0","","0","328133","33","","0","","0","","0"
"2340136020","382760","539","","0","","0","","0","234033","28","","0","","0","","0"
"2340136030","5850371","305","","0","","0","","0","124285","0","","0","","0","","0"
"2340136040","4539327","637","","0","","0","","0","3806218","260","","0","","0","","0"
"2340136050","314720","422","","0","","0","","0","247644","169","","0","","0","","0"
"2340136060","418612","1008","","0","","0","","0","18303","21","","0","","0","","0"
"2340136070","150936","532","","0","","0","","0","94086","46","","0","","0","","0"
"2340136080","2780596","1409","","0","","0","","0","2799638","558","","0","","0","","0"
"2340136090","378927","816","","0","","0","","0","492249","514","","0","","0","","0"
"2340136100","68283","1080","","0","","0","","0","517113","291","","0","","0","","0"
"2340136110","394088","762","","0","","0","","0","448483","435","","0","","0","","0"
"2340136120","326110","599","","0","","0","","0","293837","16","","0","","0","","0"
"2340136130","640998","642","","0","","0","","0","700485","362","","0","","0","","0"
"2340136140","280983","1085","","0","","0","","0","268695","536","","0","","0","","0"
"2340136150","400313","1376","","0","","0","","0","258391","428","","0","","0","","0"
"2340136160","642525","990","","0","","0","","0","568507","328","","0","","0","","0"
"2340136170","606618","172","","0","","0","","0","514941","100","","0","","0","","0"
"2340136180","87636","1469","","0","","0","","0","152007","682","","0","","0","","0"
"2340136190","34517610","32","","0","","0","","0","34172012","2","","0","","0","","0"
"2340136200","407672","807","","0","","0","","0","294292","171","","0","","0","","0"
"2340137010","615720","975","","0","","0","","0","655169","458","","0","","0","","0"
"2340137020","625723","652","","0","","0","","0","629218","349","","0","","0","","0"
"2340137030","520346","681","","0","","0","","0","473869","420","","0","","0","","0"
"2340137040","235237","355","","0","","0","","0","105617","3","","0","","0","","0"
"2340137050","525175","580","","0","","0","","0","6444262","229","","0","","0","","0"
"2340137060","4064826","2563","","0","","0","","0","4108730","595","","0","","0","","0"
"2340137070","703070","522","","0","","0","","0","69807","133","","0","","0","","0"
"2340137080","914916","411","","0","","0","","0","908138","56","","0","","0","","0"
"2340137090","26921","858","","0","","0","","0","365566","119","","0","","0","","0"
"2340137100","33851","803","","0","","0","","0","24464","477","","0","","0","","0"
"2340137110","7952067","6","","0","","0","","0","8020494","5","","0","","0","","0"
"2340137120","644100","447","","0","","0","","0","12965","161","","0","","0","","0"
"2340137130","356956","495","","0","","0","","0","187217","180","","0","","0","","0"
"2340137140","33474656","196","","0","","0","","0","13742917","87","","0","","0","","0"
"2340137150","639223","935","","0","","0","","0","501935","370","","0","","0","","0"
"2340137160","385915","1675","","0","","0","","0","368832","0","","0","","0","","0"
"2340137170","","0","","0","","0","","0","","0","","0","","0","","0"
"2340137180","248416","420","","0","","0","","0","174858","306","","0","","0","","0"
"2340137190","230482","392","","0","","0","","0","224846","334","","0","","0","","0"
"2340137200","544259","675","","0","","0","","0","565481","120","","0","","0","","0"
"2340138010","406146","544","","0","","0","","0","545","315","","0","","0","","0"
"2340138020","4155769","627","","0","","0","","0","4158721","233","","0","","0","","0"
"2340138030","557111","361","","0","","0","","0","517277","104","","0","","0","","0"
"2340138040","599693","977","","0","","0","","0","45975","557","","0","","0","","0"
"2340138050","470774","781","","0","","0","","0","449882","206","","0","","0","","0"
"2340138060","511258","709","","0","","0","","0","521934","375","","0","","0","","0"
"2340138070","4188155","802","","0","","0","","0","4077082","379","","0","","0","","0"
"2340138080","34526","698","","0","","0","","0","38680","233","","0","","0","","0"
"2340138090","42158","33","","0","","0","","0","123965","9","","0","","0","","0"
"2340138100","218072","265","","0","","0","","0","216218","46","","0","","0","","0"
"2340138110","4107085","1370","","0","","0","","0","3267096","219","","0","","0","","0"
"2340138120","598821","439","","0","","0","","0","516873","158","","0","","0","","0"
"2340138130","269945","941","","0","","0","","0","208419","526","","0","","0","","0"
"2340138140","620396","770","","0","","0","","0","632637","275","","0","","0","","0"
"2340139010","101897602","299","","0","","0","","0","101898161","100","","0","","0","","0"
"2340139020","218166","415","","0","","0","","0","165463","233","","0","","0","","0"
"2340139030","9200263711","19","","0","","0","","0","9200261972","14","","0","","0","","0"
"2340139040","5135100","1192","","0","","0","","0","4890889","248","","0","","0","","0"
"2340139050","49278","1001","","0","","0","","0","49204","344","","0","","0","","0"
"2340139060","473228","544","","0","","0","","0","646854","307","","0","","0","","0"
"2340141010","102116924","63","","0","","0","","0","102277413","39","","0","","0","","0"
"2340141020","562328","733","","0","","0","","0","570016","360","","0","","0","","0"
"2340141030","287610","523","","0","","0","","0","189521","333","","0","","0","","0"
"2340141040","334140","1059","","0","","0","","0","228038","202","","0","","0","","0"
"2340141050","3038657","517","","0","","0","","0","3064799","226","","0","","0","","0"
